"sampleDate","Length..mm.","Species"
"2010-06-23",675,"chinook"
"2010-06-23",785,"chinook"
"2010-06-23",720,"chinook"
"2010-06-23",790,"chinook"
"2010-06-23",660,"chinook"
"2010-06-23",725,"chinook"
"2010-06-22",670,"chinook"
"2010-06-22",770,"chinook"
"2010-06-22",680,"chinook"
"2010-06-22",660,"chinook"
"2010-06-22",730,"chinook"
"2010-06-22",660,"chinook"
"2010-06-22",620,"chinook"
"2010-06-22",740,"chinook"
"2010-06-22",710,"chinook"
"2010-06-22",670,"chinook"
"2010-06-22",640,"chinook"
"2010-06-22",670,"chinook"
"2010-06-22",570,"chinook"
"2010-06-22",650,"chinook"
"2010-06-22",750,"chinook"
"2010-06-22",510,"chinook"
"2010-06-22",590,"chinook"
"2010-06-22",720,"chinook"
"2010-06-22",710,"chinook"
"2010-06-22",700,"chinook"
"2010-07-01",890,"chinook"
"2010-07-01",770,"chinook"
"2010-07-01",725,"chinook"
"2010-07-01",655,"chinook"
"2010-07-01",685,"chinook"
"2010-07-01",785,"chinook"
"2010-07-01",795,"chinook"
"2010-07-01",585,"chinook"
"2010-07-02",520,"chinook"
"2010-07-02",565,"chinook"
"2010-07-06",530,"chinook"
"2010-07-06",580,"chinook"
"2010-07-06",550,"chinook"
"2010-07-06",585,"chinook"
"2010-07-06",820,"chinook"
"2010-07-06",770,"chinook"
"2010-07-06",645,"chinook"
"2010-07-07",625,"chinook"
"2010-07-07",780,"chinook"
"2010-07-07",735,"chinook"
"2010-07-07",835,"chinook"
"2010-07-07",640,"chinook"
"2010-07-07",615,"chinook"
"2010-07-08",740,"chinook"
"2010-07-09",530,"chinook"
"2010-07-09",545,"chinook"
"2010-07-09",495,"chinook"
"2010-07-09",635,"chinook"
"2010-07-09",565,"chinook"
"2010-07-09",430,"chinook"
"2010-07-09",450,"chinook"
"2010-07-09",615,"chinook"
"2010-07-09",825,"chinook"
"2010-07-09",700,"chinook"
"2010-07-12",680,"chinook"
"2010-07-12",715,"chinook"
"2010-07-12",835,"chinook"
"2010-07-12",755,"chinook"
"2010-07-12",570,"chinook"
"2010-07-12",760,"chinook"
"2010-07-12",755,"chinook"
"2010-07-12",685,"chinook"
"2010-07-12",555,"chinook"
"2010-07-13",680,"chinook"
"2010-07-15",745,"chinook"
"2010-07-15",745,"chinook"
"2010-07-15",615,"chinook"
"2010-07-15",790,"chinook"
"2010-07-19",735,"chinook"
"2010-07-19",750,"chinook"
"2010-07-19",565,"chinook"
"2010-07-19",615,"chinook"
"2010-07-19",585,"chinook"
"2010-07-21",685,"chinook"
"2010-07-21",650,"chinook"
"2010-07-21",585,"chinook"
"2010-07-21",645,"chinook"
"2010-07-22",530,"chinook"
"2010-07-22",510,"chinook"
"2010-07-22",505,"chinook"
"2010-07-22",575,"chinook"
"2010-07-22",685,"chinook"
"2010-07-22",760,"chinook"
"2010-07-22",850,"chinook"
"2010-07-22",725,"chinook"
"2010-07-22",690,"chinook"
"2010-07-22",560,"chinook"
"2010-07-22",810,"chinook"
"2010-07-22",515,"chinook"
"2010-07-22",575,"chinook"
"2010-07-28",785,"chinook"
"2010-07-28",740,"chinook"
"2010-07-28",760,"chinook"
"2010-07-28",775,"chinook"
"2010-07-28",825,"chinook"
"2010-07-28",830,"chinook"
"2010-07-28",775,"chinook"
"2010-07-28",730,"chinook"
"2010-06-23",690,"chinook"
"2010-06-23",760,"chinook"
"2010-06-23",840,"chinook"
"2010-06-23",765,"chinook"
"2010-06-24",850,"chinook"
"2010-06-24",705,"chinook"
"2010-06-24",730,"chinook"
"2010-06-24",740,"chinook"
"2010-06-24",755,"chinook"
"2010-06-24",680,"chinook"
"2010-06-24",795,"chinook"
"2010-06-24",755,"chinook"
"2010-06-24",825,"chinook"
"2010-06-24",820,"chinook"
"2010-06-24",740,"chinook"
"2010-06-24",465,"chinook"
"2010-06-24",730,"chinook"
"2010-06-24",790,"chinook"
"2010-06-24",555,"chinook"
"2010-06-24",470,"chinook"
"2010-06-24",855,"chinook"
"2010-06-24",530,"chinook"
"2010-06-24",670,"chinook"
"2010-06-24",685,"chinook"
"2010-06-24",510,"chinook"
"2010-06-24",755,"chinook"
"2010-06-24",535,"chinook"
"2010-06-24",855,"chinook"
"2010-06-24",715,"chinook"
"2010-06-24",835,"chinook"
"2010-06-24",720,"chinook"
"2010-06-24",750,"chinook"
"2010-06-24",875,"chinook"
"2010-06-24",565,"chinook"
"2010-06-29",790,"chinook"
"2010-06-29",830,"chinook"
"2010-06-29",770,"chinook"
"2010-06-29",575,"chinook"
"2010-06-29",740,"chinook"
"2010-06-29",780,"chinook"
"2010-06-29",765,"chinook"
"2010-06-30",540,"chinook"
"2010-06-30",785,"chinook"
"2010-06-30",800,"chinook"
"2010-06-30",675,"chinook"
"2010-06-30",650,"chinook"
"2010-07-29",565,"chinook"
"2010-07-29",570,"chinook"
"2010-07-29",730,"chinook"
"2010-07-29",610,"chinook"
"2010-07-29",530,"chinook"
"2010-07-29",530,"chinook"
"2010-07-29",495,"chinook"
"2010-07-29",490,"chinook"
"2010-07-29",550,"chinook"
"2010-07-29",575,"chinook"
"2010-07-29",740,"chinook"
"2010-07-29",750,"chinook"
"2010-07-29",775,"chinook"
"2010-07-29",665,"chinook"
"2010-07-29",630,"chinook"
"2010-06-30",680,"chinook"
"2010-06-30",700,"chinook"
"2010-06-30",590,"chinook"
"2010-06-30",800,"chinook"
"2010-06-30",825,"chinook"
"2010-06-30",680,"chinook"
"2010-06-30",735,"chinook"
"2010-06-30",640,"chinook"
"2010-06-30",750,"chinook"
"2010-06-30",815,"chinook"
"2010-06-30",805,"chinook"
"2010-06-30",525,"chinook"
"2010-06-30",760,"chinook"
"2010-06-30",605,"chinook"
"2010-06-30",780,"chinook"
"2010-06-30",790,"chinook"
"2010-06-30",530,"chinook"
"2010-06-30",770,"chinook"
"2010-06-30",770,"chinook"
"2010-06-30",770,"chinook"
"2010-06-30",735,"chinook"
"2010-06-30",730,"chinook"
"2010-06-30",600,"chinook"
"2010-06-30",760,"chinook"
"2010-06-30",660,"chinook"
"2010-07-06",800,"chinook"
"2010-07-06",795,"chinook"
"2010-07-06",835,"chinook"
"2010-07-06",635,"chinook"
"2010-07-06",785,"chinook"
"2010-07-06",795,"chinook"
"2010-07-06",600,"chinook"
"2010-07-06",625,"chinook"
"2010-07-06",690,"chinook"
"2010-07-06",730,"chinook"
"2010-07-07",730,"chinook"
"2010-07-07",750,"chinook"
"2010-07-07",705,"chinook"
"2010-07-07",640,"chinook"
"2010-07-07",750,"chinook"
"2010-07-07",650,"chinook"
"2010-07-07",710,"chinook"
"2010-07-07",640,"chinook"
"2010-07-07",680,"chinook"
"2010-07-07",680,"chinook"
"2010-07-07",600,"chinook"
"2010-07-07",825,"chinook"
"2010-07-07",770,"chinook"
"2010-07-07",565,"chinook"
"2010-07-07",680,"chinook"
"2010-07-07",790,"chinook"
"2010-07-07",840,"chinook"
"2010-07-07",650,"chinook"
"2010-07-07",510,"chinook"
"2010-07-07",690,"chinook"
"2010-06-24",745,"chinook"
"2010-06-24",795,"chinook"
"2010-06-24",600,"chinook"
"2010-06-24",795,"chinook"
"2010-06-24",560,"chinook"
"2010-06-24",525,"chinook"
"2010-06-23",915,"chinook"
"2010-06-23",715,"chinook"
"2010-06-23",630,"chinook"
"2010-06-23",725,"chinook"
"2010-06-23",670,"chinook"
"2010-06-23",665,"chinook"
"2010-06-23",635,"chinook"
"2010-06-23",620,"chinook"
"2010-06-23",815,"chinook"
"2010-06-23",655,"chinook"
"2010-06-23",690,"chinook"
"2010-06-23",665,"chinook"
"2010-06-23",625,"chinook"
"2010-06-23",720,"chinook"
"2010-06-23",640,"chinook"
"2010-06-23",805,"chinook"
"2010-06-23",715,"chinook"
"2010-06-23",760,"chinook"
"2010-06-23",655,"chinook"
"2010-06-23",760,"chinook"
"2010-06-23",735,"chinook"
"2010-06-23",645,"chinook"
"2010-06-23",675,"chinook"
"2010-06-23",565,"chinook"
"2010-06-23",615,"chinook"
"2010-06-24",475,"chinook"
"2010-06-24",745,"chinook"
"2010-06-24",485,"chinook"
"2010-06-24",845,"chinook"
"2010-06-24",820,"chinook"
"2010-07-01",845,"chinook"
"2010-07-01",765,"chinook"
"2010-07-01",685,"chinook"
"2010-07-01",715,"chinook"
"2010-07-01",820,"chinook"
"2010-07-01",800,"chinook"
"2010-07-01",830,"chinook"
"2010-07-01",800,"chinook"
"2010-07-01",750,"chinook"
"2010-07-01",825,"chinook"
"2010-07-01",620,"chinook"
"2010-07-01",760,"chinook"
"2010-07-01",395,"chinook"
"2010-07-01",700,"chinook"
"2010-07-01",925,"chinook"
"2010-07-01",680,"chinook"
"2010-07-01",795,"chinook"
"2010-07-01",770,"chinook"
"2010-07-01",755,"chinook"
"2010-07-01",695,"chinook"
"2010-07-07",570,"chinook"
"2010-07-07",470,"chinook"
"2010-07-07",520,"chinook"
"2010-07-07",720,"chinook"
"2010-07-07",765,"chinook"
"2010-07-07",670,"chinook"
"2010-07-07",835,"chinook"
"2010-07-07",770,"chinook"
"2010-06-29",495,"chinook"
"2010-06-29",765,"chinook"
"2010-06-29",720,"chinook"
"2010-06-29",660,"chinook"
"2010-06-29",795,"chinook"
"2010-06-29",525,"chinook"
"2010-06-29",765,"chinook"
"2010-06-29",730,"chinook"
"2010-06-29",895,"chinook"
"2010-06-29",585,"chinook"
"2010-06-29",710,"chinook"
"2010-06-29",785,"chinook"
"2010-06-29",725,"chinook"
"2010-06-29",760,"chinook"
"2010-07-01",780,"chinook"
"2010-05-26",875,"chinook"
"2010-06-01",810,"chinook"
"2010-06-10",725,"chinook"
"2010-06-10",835,"chinook"
"2010-06-21",710,"chinook"
"2010-06-22",665,"chinook"
"2010-05-04",670,"chinook"
"2010-05-07",780,"chinook"
"2010-05-07",770,"chinook"
"2010-05-07",810,"chinook"
"2010-05-07",650,"chinook"
"2010-05-07",635,"chinook"
"2010-05-07",760,"chinook"
"2010-05-10",765,"chinook"
"2010-05-10",790,"chinook"
"2010-05-10",710,"chinook"
"2010-05-12",705,"chinook"
"2010-05-12",785,"chinook"
"2010-05-12",820,"chinook"
"2010-05-13",745,"chinook"
"2010-05-13",770,"chinook"
"2010-05-14",795,"chinook"
"2010-05-14",770,"chinook"
"2010-05-14",640,"chinook"
"2010-05-14",795,"chinook"
"2010-05-14",765,"chinook"
"2010-05-14",705,"chinook"
"2010-05-14",670,"chinook"
"2010-05-14",660,"chinook"
"2010-05-17",710,"chinook"
"2010-05-17",735,"chinook"
"2010-05-17",700,"chinook"
"2010-05-19",740,"chinook"
"2010-05-19",725,"chinook"
"2010-05-19",740,"chinook"
"2010-05-19",830,"chinook"
"2010-05-19",735,"chinook"
"2010-05-20",680,"chinook"
"2010-05-20",700,"chinook"
"2010-05-20",760,"chinook"
"2010-05-20",675,"chinook"
"2010-05-20",690,"chinook"
"2010-05-20",855,"chinook"
"2010-05-20",795,"chinook"
"2010-05-24",775,"chinook"
"2010-05-24",705,"chinook"
"2010-05-26",760,"chinook"
"2010-05-26",840,"chinook"
"2010-05-26",795,"chinook"
"2010-05-26",685,"chinook"
"2010-05-27",830,"chinook"
"2010-05-27",770,"chinook"
"2010-05-27",650,"chinook"
"2010-05-27",640,"chinook"
"2010-05-27",770,"chinook"
"2010-05-27",720,"chinook"
"2010-05-27",775,"chinook"
"2010-05-27",750,"chinook"
"2010-05-27",650,"chinook"
"2010-05-27",615,"chinook"
"2010-05-27",615,"chinook"
"2010-05-27",680,"chinook"
"2010-05-27",750,"chinook"
"2010-05-27",740,"chinook"
"2010-05-27",733,"chinook"
"2010-05-27",660,"chinook"
"2010-05-27",690,"chinook"
"2010-05-28",605,"chinook"
"2010-05-28",740,"chinook"
"2010-06-01",710,"chinook"
"2010-06-01",830,"chinook"
"2010-06-01",675,"chinook"
"2010-06-01",825,"chinook"
"2010-06-01",815,"chinook"
"2010-06-01",745,"chinook"
"2010-06-01",825,"chinook"
"2010-06-02",760,"chinook"
"2010-06-02",740,"chinook"
"2010-06-02",620,"chinook"
"2010-06-02",710,"chinook"
"2010-06-02",740,"chinook"
"2010-06-03",670,"chinook"
"2010-06-04",775,"chinook"
"2010-06-04",860,"chinook"
"2010-06-04",665,"chinook"
"2010-06-04",870,"chinook"
"2010-06-04",835,"chinook"
"2010-06-04",905,"chinook"
"2010-06-04",780,"chinook"
"2010-06-04",710,"chinook"
"2010-06-04",835,"chinook"
"2010-06-04",820,"chinook"
"2010-06-04",720,"chinook"
"2010-06-08",620,"chinook"
"2010-06-08",790,"chinook"
"2010-06-08",760,"chinook"
"2010-06-08",860,"chinook"
"2010-06-08",815,"chinook"
"2010-06-11",820,"chinook"
"2010-06-11",785,"chinook"
"2010-06-11",735,"chinook"
"2010-06-14",710,"chinook"
"2010-06-14",775,"chinook"
"2010-06-14",775,"chinook"
"2010-06-14",820,"chinook"
"2010-06-14",845,"chinook"
"2010-06-14",780,"chinook"
"2010-06-15",780,"chinook"
"2010-06-15",785,"chinook"
"2010-06-15",855,"chinook"
"2010-06-15",755,"chinook"
"2010-06-16",790,"chinook"
"2010-06-16",795,"chinook"
"2010-06-16",885,"chinook"
"2010-06-16",735,"chinook"
"2010-06-16",795,"chinook"
"2010-06-16",720,"chinook"
"2010-06-16",665,"chinook"
"2010-06-16",800,"chinook"
"2010-06-16",685,"chinook"
"2010-06-16",620,"chinook"
"2010-06-17",750,"chinook"
"2010-06-17",740,"chinook"
"2010-06-17",815,"chinook"
"2010-06-17",810,"chinook"
"2010-06-17",880,"chinook"
"2010-06-17",840,"chinook"
"2010-06-17",650,"chinook"
"2010-06-17",655,"chinook"
"2010-06-17",805,"chinook"
"2010-06-17",800,"chinook"
"2010-06-17",740,"chinook"
"2010-06-17",860,"chinook"
"2010-06-17",795,"chinook"
"2010-06-17",790,"chinook"
"2010-06-17",770,"chinook"
"2010-06-17",800,"chinook"
"2010-06-18",640,"chinook"
"2010-06-18",665,"chinook"
"2010-06-18",770,"chinook"
"2010-06-18",790,"chinook"
"2010-06-18",820,"chinook"
"2010-06-18",785,"chinook"
"2010-06-18",635,"chinook"
"2010-06-18",750,"chinook"
"2010-06-21",825,"chinook"
"2010-06-21",750,"chinook"
"2010-06-21",785,"chinook"
"2010-06-21",690,"chinook"
"2010-06-21",720,"chinook"
"2010-06-21",680,"chinook"
"2010-06-21",725,"chinook"
"2010-06-21",665,"chinook"
"2010-06-23",780,"chinook"
"2010-06-23",680,"chinook"
"2010-06-23",840,"chinook"
"2010-06-23",650,"chinook"
"2010-06-23",610,"chinook"
"2010-06-23",650,"chinook"
"2010-06-23",760,"chinook"
"2010-06-23",700,"chinook"
"2010-06-23",670,"chinook"
"2010-06-23",645,"chinook"
"2010-06-23",730,"chinook"
"2010-06-23",715,"chinook"
"2010-06-23",635,"chinook"
"2010-06-23",805,"chinook"
"2010-06-23",615,"chinook"
"2010-06-23",840,"chinook"
"2010-06-24",850,"chinook"
"2010-06-24",855,"chinook"
"2010-06-24",645,"chinook"
"2010-05-03",650,"chinook"
"2010-05-04",745,"chinook"
"2010-05-04",660,"chinook"
"2010-05-05",710,"chinook"
"2010-05-11",650,"chinook"
"2010-05-11",910,"chinook"
"2010-05-18",740,"chinook"
"2010-05-19",790,"chinook"
"2010-05-19",720,"chinook"
"2010-05-19",680,"chinook"
"2010-05-19",830,"chinook"
"2010-05-19",905,"chinook"
"2010-05-19",690,"chinook"
"2010-05-20",630,"chinook"
"2010-05-21",850,"chinook"
"2010-05-24",660,"chinook"
"2010-05-24",860,"chinook"
"2010-05-24",800,"chinook"
"2010-05-24",790,"chinook"
"2010-05-24",710,"chinook"
"2010-05-24",660,"chinook"
"2010-05-24",760,"chinook"
"2010-05-24",745,"chinook"
"2010-05-24",750,"chinook"
"2010-05-24",660,"chinook"
"2010-05-24",745,"chinook"
"2010-05-24",700,"chinook"
"2010-05-24",810,"chinook"
"2010-05-26",695,"chinook"
"2010-05-26",610,"chinook"
"2010-06-09",680,"chinook"
"2010-06-09",865,"chinook"
"2010-06-09",770,"chinook"
"2010-06-09",765,"chinook"
"2010-06-09",670,"chinook"
"2010-06-09",715,"chinook"
"2010-06-09",795,"chinook"
"2010-06-09",780,"chinook"
"2010-06-09",870,"chinook"
"2010-06-09",895,"chinook"
"2010-06-09",775,"chinook"
"2010-06-09",750,"chinook"
"2010-06-09",720,"chinook"
"2010-06-09",744,"chinook"
"2010-06-09",610,"chinook"
"2010-06-09",780,"chinook"
"2010-06-09",770,"chinook"
"2010-06-09",740,"chinook"
"2010-06-09",690,"chinook"
"2010-06-09",695,"chinook"
"2010-06-09",650,"chinook"
"2010-06-09",875,"chinook"
"2010-06-09",895,"chinook"
"2010-06-09",650,"chinook"
"2010-06-09",800,"chinook"
"2010-06-09",740,"chinook"
"2010-06-09",690,"chinook"
"2010-06-09",900,"chinook"
"2010-06-09",835,"chinook"
"2010-06-10",430,"chinook"
"2010-06-10",875,"chinook"
"2010-06-10",850,"chinook"
"2010-06-10",670,"chinook"
"2010-06-10",790,"chinook"
"2010-06-10",630,"chinook"
"2010-06-10",630,"chinook"
"2010-06-10",740,"chinook"
"2010-06-10",670,"chinook"
"2010-06-10",720,"chinook"
"2010-06-10",830,"chinook"
"2010-06-10",790,"chinook"
"2010-06-10",725,"chinook"
"2010-06-10",770,"chinook"
"2010-06-10",835,"chinook"
"2010-06-10",815,"chinook"
"2010-06-11",640,"chinook"
"2010-06-11",805,"chinook"
"2010-06-11",680,"chinook"
"2010-06-11",780,"chinook"
"2010-06-11",640,"chinook"
"2010-06-11",620,"chinook"
"2010-06-11",640,"chinook"
"2010-07-29",720,"chinook"
"2010-08-04",385,"chinook"
"2010-08-04",555,"chinook"
"2010-08-04",825,"chinook"
"2010-08-05",620,"chinook"
"2010-08-05",560,"chinook"
"2010-08-05",645,"chinook"
"2010-08-05",625,"chinook"
"2010-08-05",590,"chinook"
"2010-08-05",570,"chinook"
"2010-08-05",530,"chinook"
"2010-08-05",500,"chinook"
"2010-08-05",595,"chinook"
"2010-08-05",635,"chinook"
"2010-08-05",515,"chinook"
"2010-08-05",525,"chinook"
"2010-08-05",550,"chinook"
"2010-08-05",470,"chinook"
"2010-08-05",525,"chinook"
"2010-08-05",575,"chinook"
"2010-08-05",600,"chinook"
"2010-08-05",655,"chinook"
"2010-08-05",525,"chinook"
"2010-08-05",520,"chinook"
"2010-08-05",545,"chinook"
"2010-08-05",500,"chinook"
"2010-08-05",520,"chinook"
"2010-08-05",470,"chinook"
"2010-08-12",665,"chinook"
"2010-08-12",545,"chinook"
"2010-08-12",640,"chinook"
"2010-08-12",520,"chinook"
"2010-08-12",475,"chinook"
"2010-08-12",500,"chinook"
"2010-08-12",480,"chinook"
"2010-08-12",470,"chinook"
"2010-08-14",730,"chinook"
"2010-08-14",515,"chinook"
"2010-08-25",600,"chinook"
"2010-08-25",500,"chinook"
"2010-08-25",690,"chinook"
"2010-08-25",680,"chinook"
"2010-08-25",490,"chinook"
"2010-08-25",595,"chinook"
"2010-08-25",640,"chinook"
"2010-08-25",700,"chinook"
"2010-07-07",800,"chinook"
"2010-07-07",785,"chinook"
"2010-07-14",780,"chinook"
"2010-07-14",775,"chinook"
"2010-07-14",550,"chinook"
"2010-07-14",775,"chinook"
"2010-07-14",890,"chinook"
"2010-07-21",520,"chinook"
"2010-07-21",620,"chinook"
"2010-07-21",745,"chinook"
"2010-07-21",810,"chinook"
"2010-07-28",865,"chinook"
"2010-06-25",690,"chinook"
"2010-06-25",910,"chinook"
"2010-06-25",660,"chinook"
"2010-06-25",765,"chinook"
"2010-06-25",680,"chinook"
"2010-06-25",740,"chinook"
"2010-06-25",630,"chinook"
"2010-06-25",665,"chinook"
"2010-06-25",745,"chinook"
"2010-06-25",685,"chinook"
"2010-06-25",585,"chinook"
"2010-06-25",630,"chinook"
"2010-06-28",640,"chinook"
"2010-06-29",775,"chinook"
"2010-06-29",705,"chinook"
"2010-06-29",665,"chinook"
"2010-06-29",725,"chinook"
"2010-06-29",830,"chinook"
"2010-06-29",740,"chinook"
"2010-06-29",815,"chinook"
"2010-06-29",790,"chinook"
"2010-06-29",830,"chinook"
"2010-06-29",740,"chinook"
"2010-06-07",495,"chinook"
"2010-06-07",390,"chinook"
"2010-06-07",490,"chinook"
"2010-06-07",455,"chinook"
"2010-06-07",960,"chinook"
"2010-06-07",825,"chinook"
"2010-06-07",775,"chinook"
"2010-06-07",875,"chinook"
"2010-06-07",825,"chinook"
"2010-06-07",765,"chinook"
"2010-06-07",815,"chinook"
"2010-06-07",725,"chinook"
"2010-06-07",790,"chinook"
"2010-06-07",775,"chinook"
"2010-06-07",790,"chinook"
"2010-06-07",NA,"chinook"
"2010-06-07",NA,"chinook"
"2010-06-07",NA,"chinook"
"2010-06-07",NA,"chinook"
"2010-06-07",NA,"chinook"
"2010-06-07",NA,"chinook"
"2010-06-07",NA,"chinook"
"2010-06-07",NA,"chinook"
"2010-06-07",NA,"chinook"
"2010-06-07",NA,"chinook"
"2010-06-07",NA,"chinook"
"2010-06-07",NA,"chinook"
"2010-06-07",NA,"chinook"
"2010-06-07",NA,"chinook"
"2010-06-07",NA,"chinook"
"2010-06-14",720,"chinook"
"2010-06-14",580,"chinook"
"2010-06-14",615,"chinook"
"2010-06-14",825,"chinook"
"2010-06-14",785,"chinook"
"2010-06-14",NA,"chinook"
"2010-06-14",NA,"chinook"
"2010-06-14",NA,"chinook"
"2010-06-14",NA,"chinook"
"2010-06-14",NA,"chinook"
"2010-06-14",NA,"chinook"
"2010-06-14",NA,"chinook"
"2010-06-14",NA,"chinook"
"2010-06-14",NA,"chinook"
"2010-06-14",NA,"chinook"
"2010-06-14",845,"chinook"
"2010-06-14",655,"chinook"
"2010-06-14",770,"chinook"
"2010-06-14",755,"chinook"
"2010-06-14",750,"chinook"
"2010-06-21",NA,"chinook"
"2010-06-21",780,"chinook"
"2010-06-21",770,"chinook"
"2010-06-21",880,"chinook"
"2010-06-21",530,"chinook"
"2010-06-21",655,"chinook"
"2010-06-21",615,"chinook"
"2010-06-21",810,"chinook"
"2010-06-28",530,"chinook"
"2010-06-14",555,"chinook"
"2010-06-14",580,"chinook"
"2010-06-14",530,"chinook"
"2010-06-14",555,"chinook"
"2010-06-14",765,"chinook"
"2010-06-14",705,"chinook"
"2010-06-14",860,"chinook"
"2010-06-14",835,"chinook"
"2010-06-14",780,"chinook"
"2010-06-14",775,"chinook"
"2010-06-14",885,"chinook"
"2010-06-14",885,"chinook"
"2010-06-14",855,"chinook"
"2010-06-14",660,"chinook"
"2010-06-14",675,"chinook"
"2010-06-14",600,"chinook"
"2010-06-14",540,"chinook"
"2010-06-14",620,"chinook"
"2010-06-14",555,"chinook"
"2010-06-14",655,"chinook"
"2010-06-14",545,"chinook"
"2010-06-14",720,"chinook"
"2010-06-14",785,"chinook"
"2010-06-14",930,"chinook"
"2010-06-14",800,"chinook"
"2010-06-14",555,"chinook"
"2010-06-14",590,"chinook"
"2010-06-14",765,"chinook"
"2010-06-14",745,"chinook"
"2010-06-21",640,"chinook"
"2010-06-21",580,"chinook"
"2010-06-21",830,"chinook"
"2010-06-21",835,"chinook"
"2010-06-21",790,"chinook"
"2010-06-21",920,"chinook"
"2010-06-21",805,"chinook"
"2010-06-21",850,"chinook"
"2010-06-21",NA,"chinook"
"2010-06-07",485,"chinook"
"2010-06-07",490,"chinook"
"2010-06-07",490,"chinook"
"2010-06-07",500,"chinook"
