"station","date","mean_temp_c","yearmonth"
"afognak",2010-09-04,14.385,2010-09-01
"afognak",2010-09-05,14.675417,2010-09-01
"afognak",2010-09-06,14.35125,2010-09-01
"afognak",2010-09-07,14.970834,2010-09-01
"afognak",2010-09-08,14.2612505,2010-09-01
"afognak",2010-09-09,14.015417,2010-09-01
"afognak",2010-09-10,14.4054165,2010-09-01
"afognak",2010-09-11,14.2325,2010-09-01
"afognak",2010-09-12,14.762083,2010-09-01
"afognak",2010-09-13,14.472083,2010-09-01
"afognak",2010-09-14,14.566667,2010-09-01
"afognak",2010-09-15,13.8758335,2010-09-01
"afognak",2010-09-16,13.73625,2010-09-01
"afognak",2010-09-17,13.48625,2010-09-01
"afognak",2010-09-18,13.189583,2010-09-01
"afognak",2010-09-19,13.204166,2010-09-01
"afognak",2010-09-20,12.803333,2010-09-01
"afognak",2010-09-21,12.722917,2010-09-01
"afognak",2010-09-22,12.602917,2010-09-01
"afognak",2010-09-23,12.479167,2010-09-01
"afognak",2010-09-24,11.690416,2010-09-01
"afognak",2010-09-25,10.144584,2010-09-01
"afognak",2010-09-26,9.712916,2010-09-01
"afognak",2010-09-27,9.036667,2010-09-01
"afognak",2010-09-28,9.916667,2010-09-01
"afognak",2010-09-29,10.37375,2010-09-01
"afognak",2010-09-30,10.422916,2010-09-01
"afognak",2010-10-01,10.67125,2010-10-01
"afognak",2010-10-02,10.234167,2010-10-01
"afognak",2010-10-03,9.774167,2010-10-01
"afognak",2010-10-04,9.297083,2010-10-01
"afognak",2010-10-05,9.29125,2010-10-01
"afognak",2010-10-06,9.057917,2010-10-01
"afognak",2010-10-07,8.821667,2010-10-01
"afognak",2010-10-08,8.9925,2010-10-01
"afognak",2010-10-09,8.71875,2010-10-01
"afognak",2010-10-10,8.3425,2010-10-01
"afognak",2010-10-11,8.1554165,2010-10-01
"afognak",2010-10-12,7.65875,2010-10-01
"afognak",2010-10-13,7.02875,2010-10-01
"afognak",2010-10-14,6.54375,2010-10-01
"afognak",2010-10-15,6.352083,2010-10-01
"afognak",2010-10-16,6.9029164,2010-10-01
"afognak",2010-10-17,7.30875,2010-10-01
"afognak",2010-10-18,7.402917,2010-10-01
"afognak",2010-10-19,7.14,2010-10-01
"afognak",2010-10-20,7.28125,2010-10-01
"afognak",2010-10-21,7.1670833,2010-10-01
"afognak",2010-10-22,7.302083,2010-10-01
"afognak",2010-10-23,7.2275,2010-10-01
"afognak",2010-10-24,7.07625,2010-10-01
"afognak",2010-10-25,6.920417,2010-10-01
"afognak",2010-10-26,6.6520834,2010-10-01
"afognak",2010-10-27,6.1541667,2010-10-01
"afognak",2010-10-28,6.2345834,2010-10-01
"afognak",2010-10-29,5.66625,2010-10-01
"afognak",2010-10-30,5.3925,2010-10-01
"afognak",2010-10-31,4.92625,2010-10-01
"afognak",2010-11-01,4.9470835,2010-11-01
"afognak",2010-11-02,4.6120834,2010-11-01
"afognak",2010-11-03,4.369583,2010-11-01
"afognak",2010-11-04,4.1029167,2010-11-01
"afognak",2010-11-05,3.9475,2010-11-01
"afognak",2010-11-06,3.1491666,2010-11-01
"afognak",2010-11-07,2.336,2010-11-01
"afognak",2010-11-08,1.8679167,2010-11-01
"afognak",2010-11-09,2.07,2010-11-01
"afognak",2010-11-10,2.6591668,2010-11-01
"afognak",2010-11-11,2.85875,2010-11-01
"afognak",2010-11-12,3.0016668,2010-11-01
"afognak",2010-11-13,2.5879166,2010-11-01
"afognak",2010-11-14,2.3475,2010-11-01
"afognak",2010-11-15,1.6245834,2010-11-01
"afognak",2010-11-16,0.495,2010-11-01
"afognak",2010-11-17,0.08,2010-11-01
"afognak",2010-11-18,0.26416665,2010-11-01
"afognak",2010-11-19,0.61791664,2010-11-01
"afognak",2010-11-20,0.90708333,2010-11-01
"afognak",2010-11-21,1.415,2010-11-01
"afognak",2010-11-22,1.4145833,2010-11-01
"afognak",2010-11-23,1.4533334,2010-11-01
"afognak",2010-11-24,1.49,2010-11-01
"afognak",2010-11-25,0.91041666,2010-11-01
"afognak",2010-11-26,0.26,2010-11-01
"afognak",2010-11-27,1.15375,2010-11-01
"afognak",2010-11-28,0.36875,2010-11-01
"afognak",2010-11-29,0,2010-11-01
"afognak",2010-11-30,0,2010-11-01
"afognak",2010-12-01,0,2010-12-01
"afognak",2010-12-02,0,2010-12-01
"afognak",2010-12-03,0,2010-12-01
"afognak",2010-12-04,0,2010-12-01
"afognak",2010-12-05,0,2010-12-01
"afognak",2010-12-06,0,2010-12-01
"afognak",2010-12-07,0,2010-12-01
"afognak",2010-12-08,0,2010-12-01
"afognak",2010-12-09,0,2010-12-01
"afognak",2010-12-10,0,2010-12-01
"afognak",2010-12-11,0,2010-12-01
"afognak",2010-12-12,0,2010-12-01
"afognak",2010-12-13,0,2010-12-01
"afognak",2010-12-14,0,2010-12-01
"afognak",2010-12-15,0,2010-12-01
"afognak",2010-12-16,0,2010-12-01
"afognak",2010-12-17,0,2010-12-01
"afognak",2010-12-18,0,2010-12-01
"afognak",2010-12-19,0,2010-12-01
"afognak",2010-12-20,0,2010-12-01
"afognak",2010-12-21,0,2010-12-01
"afognak",2010-12-22,0,2010-12-01
"afognak",2010-12-23,0,2010-12-01
"afognak",2010-12-24,0,2010-12-01
"afognak",2010-12-25,0,2010-12-01
"afognak",2010-12-26,0,2010-12-01
"afognak",2010-12-27,0,2010-12-01
"afognak",2010-12-28,0,2010-12-01
"afognak",2010-12-29,0,2010-12-01
"afognak",2010-12-30,0,2010-12-01
"afognak",2010-12-31,0,2010-12-01
"afognak",2011-01-01,0,2011-01-01
"afognak",2011-01-02,0,2011-01-01
"afognak",2011-01-03,0,2011-01-01
"afognak",2011-01-04,0.0008333333,2011-01-01
"afognak",2011-01-05,0.32125,2011-01-01
"afognak",2011-01-06,0.29083335,2011-01-01
"afognak",2011-01-07,0.19875,2011-01-01
"afognak",2011-01-08,0.5083333,2011-01-01
"afognak",2011-01-09,0.33666667,2011-01-01
"afognak",2011-01-10,0.55083334,2011-01-01
"afognak",2011-01-11,0.35666668,2011-01-01
"afognak",2011-01-12,0.20708333,2011-01-01
"afognak",2011-01-13,0.2775,2011-01-01
"afognak",2011-01-14,0.17416666,2011-01-01
"afognak",2011-01-15,0.13541667,2011-01-01
"afognak",2011-01-16,0.032916665,2011-01-01
"afognak",2011-01-17,0.10666667,2011-01-01
"afognak",2011-01-18,0.036666665,2011-01-01
"afognak",2011-01-19,0.24458332,2011-01-01
"afognak",2011-01-20,0.65708333,2011-01-01
"afognak",2011-01-21,0.6454167,2011-01-01
"afognak",2011-01-22,0.5566667,2011-01-01
"afognak",2011-01-23,0.56208336,2011-01-01
"afognak",2011-01-24,0.57375,2011-01-01
"afognak",2011-01-25,0.63458335,2011-01-01
"afognak",2011-01-26,0.42208335,2011-01-01
"afognak",2011-01-27,0.3425,2011-01-01
"afognak",2011-01-28,0.79125,2011-01-01
"afognak",2011-01-29,0.88375,2011-01-01
"afognak",2011-01-30,0.61625,2011-01-01
"afognak",2011-01-31,0.6220833,2011-01-01
"afognak",2011-02-01,0.63416666,2011-02-01
"afognak",2011-02-02,0.6275,2011-02-01
"afognak",2011-02-03,0.5570833,2011-02-01
"afognak",2011-02-04,0.45875,2011-02-01
"afognak",2011-02-05,0.61375,2011-02-01
"afognak",2011-02-06,0.65541667,2011-02-01
"afognak",2011-02-07,0.7604167,2011-02-01
"afognak",2011-02-08,0.8279167,2011-02-01
"afognak",2011-02-09,0.8016667,2011-02-01
"afognak",2011-02-10,0.7445833,2011-02-01
"afognak",2011-02-11,0.48791665,2011-02-01
"afognak",2011-02-12,0.55291665,2011-02-01
"afognak",2011-02-13,0.42583334,2011-02-01
"afognak",2011-02-14,0.5179167,2011-02-01
"afognak",2011-02-15,0.78208333,2011-02-01
"afognak",2011-02-16,0.87458336,2011-02-01
"afognak",2011-02-17,1.22875,2011-02-01
"afognak",2011-02-18,1.3616667,2011-02-01
"afognak",2011-02-19,0.87833333,2011-02-01
"afognak",2011-02-20,1.3233334,2011-02-01
"afognak",2011-02-21,1.1220833,2011-02-01
"afognak",2011-02-22,1.0266666,2011-02-01
"afognak",2011-02-23,1.0891666,2011-02-01
"afognak",2011-02-24,1.2429167,2011-02-01
"afognak",2011-02-25,1.9341667,2011-02-01
"afognak",2011-02-26,0.5395833,2011-02-01
"afognak",2011-02-27,0.45916668,2011-02-01
"afognak",2011-02-28,1.0104166,2011-02-01
"afognak",2011-03-01,1.16625,2011-03-01
"afognak",2011-03-02,0.91875,2011-03-01
"afognak",2011-03-03,1.1883334,2011-03-01
"afognak",2011-03-04,1.5758333,2011-03-01
"afognak",2011-03-05,1.0216666,2011-03-01
"afognak",2011-03-06,1.685,2011-03-01
"afognak",2011-03-07,1.8229166,2011-03-01
"afognak",2011-03-08,1.89,2011-03-01
"afognak",2011-03-09,1.77125,2011-03-01
"afognak",2011-03-10,1.5491667,2011-03-01
"afognak",2011-03-11,1.4791666,2011-03-01
"afognak",2011-03-12,1.43875,2011-03-01
"afognak",2011-03-13,1.5704546,2011-03-01
"afognak",2011-03-14,1.6070833,2011-03-01
"afognak",2011-03-15,1.7979167,2011-03-01
"afognak",2011-03-16,1.6795833,2011-03-01
"afognak",2011-03-17,2.0841668,2011-03-01
"afognak",2011-03-18,1.9645834,2011-03-01
"afognak",2011-03-19,1.5495833,2011-03-01
"afognak",2011-03-20,2.0983334,2011-03-01
"afognak",2011-03-21,2.1691666,2011-03-01
"afognak",2011-03-22,1.7141666,2011-03-01
"afognak",2011-03-23,2.2270834,2011-03-01
"afognak",2011-03-24,2.20125,2011-03-01
"afognak",2011-03-25,2.3004167,2011-03-01
"afognak",2011-03-26,2.1908333,2011-03-01
"afognak",2011-03-27,2.2345834,2011-03-01
"afognak",2011-03-28,2.1,2011-03-01
"afognak",2011-03-29,2.5258334,2011-03-01
"afognak",2011-03-30,2.6716666,2011-03-01
"afognak",2011-03-31,2.44875,2011-03-01
"afognak",2011-04-01,2.6808333,2011-04-01
"afognak",2011-04-02,2.6445835,2011-04-01
"afognak",2011-04-03,2.2075,2011-04-01
"afognak",2011-04-04,2.5404167,2011-04-01
"afognak",2011-04-05,2.58,2011-04-01
"afognak",2011-04-06,2.6683333,2011-04-01
"afognak",2011-04-07,2.9754167,2011-04-01
"afognak",2011-04-08,3.05,2011-04-01
"afognak",2011-04-09,3.15125,2011-04-01
"afognak",2011-04-10,3.1970835,2011-04-01
"afognak",2011-04-11,3.3220835,2011-04-01
"afognak",2011-04-12,3.22875,2011-04-01
"afognak",2011-04-13,3.32625,2011-04-01
"afognak",2011-04-14,3.29,2011-04-01
"afognak",2011-04-15,3.6716666,2011-04-01
"afognak",2011-04-16,3.9008334,2011-04-01
"afognak",2011-04-17,4.11625,2011-04-01
"afognak",2011-04-18,4.2225,2011-04-01
"afognak",2011-04-19,4.3841667,2011-04-01
"afognak",2011-04-20,4.488333,2011-04-01
"afognak",2011-04-21,4.1779165,2011-04-01
"afognak",2011-04-22,4.056667,2011-04-01
"afognak",2011-04-23,3.655,2011-04-01
"afognak",2011-04-24,3.1654167,2011-04-01
"afognak",2011-04-25,3.4179168,2011-04-01
"afognak",2011-04-26,3.5704167,2011-04-01
"afognak",2011-04-27,3.9883332,2011-04-01
"afognak",2011-04-28,4.085417,2011-04-01
"afognak",2011-04-29,4.26875,2011-04-01
"afognak",2011-04-30,4.4704165,2011-04-01
"afognak",2011-05-01,4.8658333,2011-05-01
"afognak",2011-05-02,4.914583,2011-05-01
"afognak",2011-05-03,5.2433333,2011-05-01
"afognak",2011-05-04,5.57375,2011-05-01
"afognak",2011-05-05,5.8995833,2011-05-01
"afognak",2011-05-06,6.3529167,2011-05-01
"afognak",2011-05-07,7.19,2011-05-01
"afognak",2011-05-08,7.2058334,2011-05-01
"afognak",2011-05-09,7.11875,2011-05-01
"afognak",2011-05-10,7.5816665,2011-05-01
"afognak",2011-05-11,7.0266666,2011-05-01
"afognak",2011-05-12,7.463333,2011-05-01
"afognak",2011-05-13,8.252916,2011-05-01
"afognak",2011-05-14,8.453334,2011-05-01
"afognak",2011-05-15,7.721667,2011-05-01
"afognak",2011-05-16,7.27625,2011-05-01
"afognak",2011-05-17,6.8658333,2011-05-01
"afognak",2011-05-18,6.985417,2011-05-01
"afognak",2011-05-19,6.98375,2011-05-01
"afognak",2011-05-20,6.8725,2011-05-01
"afognak",2011-05-21,6.4958334,2011-05-01
"afognak",2011-05-22,6.4270835,2011-05-01
"afognak",2011-05-23,6.3275,2011-05-01
"afognak",2011-05-24,6.3029165,2011-05-01
"afognak",2011-05-25,6.3304167,2011-05-01
"afognak",2011-05-26,6.52625,2011-05-01
"afognak",2011-05-27,7.045417,2011-05-01
"afognak",2011-05-28,7.5325,2011-05-01
"afognak",2011-05-29,8.425417,2011-05-01
"afognak",2011-05-30,9.821667,2011-05-01
"afognak",2011-05-31,9.7195835,2011-05-01
"afognak",2011-06-01,9.4975,2011-06-01
"afognak",2011-06-02,10.059167,2011-06-01
"afognak",2011-06-03,9.632083,2011-06-01
"afognak",2011-06-04,9.82375,2011-06-01
"afognak",2011-06-05,10.139167,2011-06-01
"afognak",2011-06-06,10.088333,2011-06-01
"afognak",2011-06-07,9.454166,2011-06-01
"afognak",2011-06-08,9.494166,2011-06-01
"afognak",2011-06-09,9.690833,2011-06-01
"afognak",2011-06-10,9.58875,2011-06-01
"afognak",2011-06-11,9.495,2011-06-01
"afognak",2011-06-12,9.612083,2011-06-01
"afognak",2011-06-13,10.151667,2011-06-01
"afognak",2011-06-14,10.609583,2011-06-01
"afognak",2011-06-15,10.84375,2011-06-01
"afognak",2011-06-16,10.710834,2011-06-01
"afognak",2011-06-17,10.57625,2011-06-01
"afognak",2011-06-18,10.790417,2011-06-01
"afognak",2011-06-19,11.475833,2011-06-01
"afognak",2011-06-20,11.837083,2011-06-01
"afognak",2011-06-21,12.3925,2011-06-01
"afognak",2011-06-22,13.388333,2011-06-01
"afognak",2011-06-23,13.740833,2011-06-01
"afognak",2011-06-24,13.4,2011-06-01
"afognak",2011-06-25,12.573334,2011-06-01
"afognak",2011-06-26,12.549167,2011-06-01
"afognak",2011-06-27,12.605,2011-06-01
"afognak",2011-06-28,12.3075,2011-06-01
"afognak",2011-06-29,12.645416,2011-06-01
"afognak",2011-06-30,13.24625,2011-06-01
"afognak",2011-07-01,14.097917,2011-07-01
"afognak",2011-07-02,13.747084,2011-07-01
"afognak",2011-07-03,13.890417,2011-07-01
"afognak",2011-07-04,13.642083,2011-07-01
"afognak",2011-07-05,14.620833,2011-07-01
"afognak",2011-07-06,14.025833,2011-07-01
"afognak",2011-07-07,13.772083,2011-07-01
"afognak",2011-07-08,13.30875,2011-07-01
"afognak",2011-07-09,12.882083,2011-07-01
"afognak",2011-07-10,13.17375,2011-07-01
"afognak",2011-07-11,13.69125,2011-07-01
"afognak",2011-07-12,15.055,2011-07-01
"afognak",2011-07-13,15.040417,2011-07-01
"afognak",2011-07-14,14.629167,2011-07-01
"afognak",2011-07-15,14.71375,2011-07-01
"afognak",2011-07-16,15.991667,2011-07-01
"afognak",2011-07-17,16.150417,2011-07-01
"afognak",2011-07-18,16.08625,2011-07-01
"afognak",2011-07-19,16.569584,2011-07-01
"afognak",2011-07-20,16.791666,2011-07-01
"afognak",2011-07-21,16.2825,2011-07-01
"afognak",2011-07-22,16.927917,2011-07-01
"afognak",2011-07-23,16.405416,2011-07-01
"afognak",2011-07-24,15.479584,2011-07-01
"afognak",2011-07-25,15.030833,2011-07-01
"afognak",2011-07-26,14.457084,2011-07-01
"afognak",2011-07-27,15.23,2011-07-01
"afognak",2011-07-28,15.268333,2011-07-01
"afognak",2011-07-29,16.302084,2011-07-01
"afognak",2011-07-30,16.79875,2011-07-01
"afognak",2011-07-31,16.36625,2011-07-01
"afognak",2011-08-01,16.16125,2011-08-01
"afognak",2011-08-02,15.516251,2011-08-01
"afognak",2011-08-03,15.614583,2011-08-01
"afognak",2011-08-04,15.232917,2011-08-01
"afognak",2011-08-05,15.10875,2011-08-01
"afognak",2011-08-06,13.664166,2011-08-01
"afognak",2011-08-07,14.471666,2011-08-01
"afognak",2011-08-08,14.650833,2011-08-01
"afognak",2011-08-09,14.757083,2011-08-01
"afognak",2011-08-10,15.22625,2011-08-01
"afognak",2011-08-11,15.4925,2011-08-01
"afognak",2011-08-12,15.899167,2011-08-01
"afognak",2011-08-13,17.5725,2011-08-01
"afognak",2011-08-14,16.918333,2011-08-01
"afognak",2011-08-15,16.095833,2011-08-01
"afognak",2011-08-16,16.253334,2011-08-01
"afognak",2011-08-17,16.594584,2011-08-01
"afognak",2011-08-18,15.194166,2011-08-01
"afognak",2011-08-19,14.4425,2011-08-01
"afognak",2011-08-20,15.236667,2011-08-01
"afognak",2011-08-21,15.405833,2011-08-01
"afognak",2011-08-22,15.17375,2011-08-01
"afognak",2011-08-23,15.104584,2011-08-01
"afognak",2011-08-24,14.779166,2011-08-01
"afognak",2011-08-25,14.621667,2011-08-01
"afognak",2011-08-26,14.258333,2011-08-01
"afognak",2011-08-27,14.154166,2011-08-01
"afognak",2011-08-28,14.4075,2011-08-01
"afognak",2011-08-29,14.308333,2011-08-01
"afognak",2011-08-30,14.357917,2011-08-01
"afognak",2011-08-31,14.354167,2011-08-01
"afognak",2011-09-01,14,2011-09-01
"afognak",2011-09-02,13.392083,2011-09-01
"afognak",2011-09-03,13.402083,2011-09-01
"afognak",2011-09-04,13.400833,2011-09-01
"afognak",2011-09-05,12.618333,2011-09-01
"afognak",2011-09-06,12.495417,2011-09-01
"afognak",2011-09-07,12.625,2011-09-01
"afognak",2011-09-08,12.431666,2011-09-01
"afognak",2011-09-09,12.470834,2011-09-01
"afognak",2011-09-10,12.48125,2011-09-01
"afognak",2011-09-11,12.36125,2011-09-01
"afognak",2011-09-12,11.865833,2011-09-01
"afognak",2011-09-13,11.609583,2011-09-01
"afognak",2011-09-14,11.682083,2011-09-01
"afognak",2011-09-15,11.612917,2011-09-01
"afognak",2011-09-16,11.54625,2011-09-01
"afognak",2011-09-17,11.5945835,2011-09-01
"afognak",2011-09-18,11.613334,2011-09-01
"afognak",2011-09-19,10.994166,2011-09-01
"afognak",2011-09-20,11.025416,2011-09-01
"afognak",2011-09-21,11.154166,2011-09-01
"afognak",2011-09-22,11.200417,2011-09-01
"afognak",2011-09-23,11.254167,2011-09-01
"afognak",2011-09-24,11.289583,2011-09-01
"afognak",2011-09-25,11.13875,2011-09-01
"afognak",2011-09-26,10.87,2011-09-01
"afognak",2011-09-27,10.8025,2011-09-01
"afognak",2011-09-28,10.780833,2011-09-01
"afognak",2011-09-29,10.225,2011-09-01
"afognak",2011-09-30,10.052083,2011-09-01
"afognak",2011-10-01,9.968333,2011-10-01
"afognak",2011-10-02,9.623333,2011-10-01
"afognak",2011-10-03,9.725416,2011-10-01
"afognak",2011-10-04,9.534166,2011-10-01
"afognak",2011-10-05,9.33875,2011-10-01
"afognak",2011-10-06,9.30875,2011-10-01
"afognak",2011-10-07,9.059167,2011-10-01
"afognak",2011-10-08,8.7375,2011-10-01
"afognak",2011-10-09,8.656667,2011-10-01
"afognak",2011-10-10,8.330417,2011-10-01
"afognak",2011-10-11,7.6870832,2011-10-01
"afognak",2011-10-12,7.2920833,2011-10-01
"afognak",2011-10-13,7.31375,2011-10-01
"afognak",2011-10-14,7.9595833,2011-10-01
"afognak",2011-10-15,7.9645834,2011-10-01
"afognak",2011-10-16,7.1154165,2011-10-01
"afognak",2011-10-17,6.41125,2011-10-01
"afognak",2011-10-18,6.11125,2011-10-01
"afognak",2011-10-19,5.86,2011-10-01
"afognak",2011-10-20,6.2208333,2011-10-01
"afognak",2011-10-21,6.858333,2011-10-01
"afognak",2011-10-22,6.80375,2011-10-01
"afognak",2011-10-23,6.4333334,2011-10-01
"afognak",2011-10-24,6.4945836,2011-10-01
"afognak",2011-10-25,6.5004168,2011-10-01
"afognak",2011-10-26,5.7620835,2011-10-01
"afognak",2011-10-27,6.11625,2011-10-01
"afognak",2011-10-28,6.0466666,2011-10-01
"afognak",2011-10-29,5.9725,2011-10-01
"afognak",2011-10-30,5.130417,2011-10-01
"afognak",2011-10-31,5.08875,2011-10-01
"afognak",2011-11-01,4.3391666,2011-11-01
"afognak",2011-11-02,3.1854167,2011-11-01
"afognak",2011-11-03,3.3116667,2011-11-01
"afognak",2011-11-04,3.6454167,2011-11-01
"afognak",2011-11-05,3.3045833,2011-11-01
"afognak",2011-11-06,3.2708,2011-11-01
"afognak",2011-11-07,2.0058334,2011-11-01
"afognak",2011-11-08,0.565,2011-11-01
"afognak",2011-11-09,1.07625,2011-11-01
"afognak",2011-11-10,0.95,2011-11-01
"afognak",2011-11-11,1.32625,2011-11-01
"afognak",2011-11-12,1.5825,2011-11-01
"afognak",2011-11-13,0.83916664,2011-11-01
"afognak",2011-11-14,0.44375,2011-11-01
"afognak",2011-11-15,0.21833333,2011-11-01
"afognak",2011-11-16,0,2011-11-01
"afognak",2011-11-17,0,2011-11-01
"afognak",2011-11-18,0,2011-11-01
"afognak",2011-11-19,0,2011-11-01
"afognak",2011-11-20,0,2011-11-01
"afognak",2011-11-21,0,2011-11-01
"afognak",2011-11-22,0,2011-11-01
"afognak",2011-11-23,0,2011-11-01
"afognak",2011-11-24,0,2011-11-01
"afognak",2011-11-25,0,2011-11-01
"afognak",2011-11-26,0,2011-11-01
"afognak",2011-11-27,0,2011-11-01
"afognak",2011-11-28,0,2011-11-01
"afognak",2011-11-29,0,2011-11-01
"afognak",2011-11-30,0,2011-11-01
"afognak",2011-12-01,0,2011-12-01
"afognak",2011-12-02,0,2011-12-01
"afognak",2011-12-03,0,2011-12-01
"afognak",2011-12-04,0,2011-12-01
"afognak",2011-12-05,0.0008333333,2011-12-01
"afognak",2011-12-06,0.055416666,2011-12-01
"afognak",2011-12-07,0.3725,2011-12-01
"afognak",2011-12-08,0.39708334,2011-12-01
"afognak",2011-12-09,0.43833333,2011-12-01
"afognak",2011-12-10,0.36041668,2011-12-01
"afognak",2011-12-11,0.37708333,2011-12-01
"afognak",2011-12-12,0.41125,2011-12-01
"afognak",2011-12-13,0.32583332,2011-12-01
"afognak",2011-12-14,0.5441667,2011-12-01
"afognak",2011-12-15,0.38416666,2011-12-01
"afognak",2011-12-16,0.5129167,2011-12-01
"afognak",2011-12-17,0.53499997,2011-12-01
"afognak",2011-12-18,0.61875,2011-12-01
"afognak",2011-12-19,0.5058333,2011-12-01
"afognak",2011-12-20,0.5441667,2011-12-01
"afognak",2011-12-21,0.44041666,2011-12-01
"afognak",2011-12-22,0.38958335,2011-12-01
"afognak",2011-12-23,0.19375,2011-12-01
"afognak",2011-12-24,0.25125,2011-12-01
"afognak",2011-12-25,0.0033333332,2011-12-01
"afognak",2011-12-26,0.010416667,2011-12-01
"afognak",2011-12-27,0.046666667,2011-12-01
"afognak",2011-12-28,0.06625,2011-12-01
"afognak",2011-12-29,0,2011-12-01
"afognak",2011-12-30,0,2011-12-01
"afognak",2011-12-31,0,2011-12-01
"afognak",2012-01-01,0,2012-01-01
"afognak",2012-01-02,0,2012-01-01
"afognak",2012-01-03,0,2012-01-01
"afognak",2012-01-04,0,2012-01-01
"afognak",2012-01-05,0,2012-01-01
"afognak",2012-01-06,0,2012-01-01
"afognak",2012-01-07,0,2012-01-01
"afognak",2012-01-08,0,2012-01-01
"afognak",2012-01-09,0,2012-01-01
"afognak",2012-01-10,0,2012-01-01
"afognak",2012-01-11,0,2012-01-01
"afognak",2012-01-12,0,2012-01-01
"afognak",2012-01-13,0,2012-01-01
"afognak",2012-01-14,0,2012-01-01
"afognak",2012-01-15,0,2012-01-01
"afognak",2012-01-16,0,2012-01-01
"afognak",2012-01-17,0,2012-01-01
"afognak",2012-01-18,0,2012-01-01
"afognak",2012-01-19,0,2012-01-01
"afognak",2012-01-20,0,2012-01-01
"afognak",2012-01-21,0,2012-01-01
"afognak",2012-01-22,0,2012-01-01
"afognak",2012-01-23,0,2012-01-01
"afognak",2012-01-24,0,2012-01-01
"afognak",2012-01-25,0,2012-01-01
"afognak",2012-01-26,0,2012-01-01
"afognak",2012-01-27,0,2012-01-01
"afognak",2012-01-28,0,2012-01-01
"afognak",2012-01-29,0,2012-01-01
"afognak",2012-01-30,0,2012-01-01
"afognak",2012-01-31,0,2012-01-01
"afognak",2012-02-01,0,2012-02-01
"afognak",2012-02-02,0,2012-02-01
"afognak",2012-02-03,0,2012-02-01
"afognak",2012-02-04,0,2012-02-01
"afognak",2012-02-05,0,2012-02-01
"afognak",2012-02-06,0,2012-02-01
"afognak",2012-02-07,0,2012-02-01
"afognak",2012-02-08,0,2012-02-01
"afognak",2012-02-09,0.23083334,2012-02-01
"afognak",2012-02-10,0.60375,2012-02-01
"afognak",2012-02-11,0.68416667,2012-02-01
"afognak",2012-02-12,0.65166664,2012-02-01
"afognak",2012-02-13,0.65208334,2012-02-01
"afognak",2012-02-14,0.56708336,2012-02-01
"afognak",2012-02-15,0.56708336,2012-02-01
"afognak",2012-02-16,0.68583333,2012-02-01
"afognak",2012-02-17,0.63916665,2012-02-01
"afognak",2012-02-18,0.63708335,2012-02-01
